filename,density_count,mean_iou
3_092430.txt,5,0.020223920705273356
3_048840.txt,4,0.038208098557467825
3_072180.txt,1,0.0
4_076020.txt,4,0.054230324054172024
3_085800.txt,2,0.13401709401709397
5_086670.txt,1,0.0
2_036000.txt,1,0.0
5_120600.txt,1,0.0
4_023940.txt,3,0.03635560118991162
2_033660.txt,1,0.0
5_009900.txt,2,0.0
3_023340.txt,2,0.019047619047619053
3_087120.txt,1,0.0
2_151320.txt,1,0.0
2_070290.txt,1,0.0
3_091230.txt,8,0.04354785993731295
5_160650.txt,3,0.00900537600391354
3_072960.txt,1,0.0
2_092790.txt,1,0.0
3_003150.txt,2,0.0
3_105120.txt,1,0.0
2_112650.txt,2,0.0
4_049830.txt,2,0.0
4_011640.txt,1,0.0
5_009780.txt,1,0.0
5_089310.txt,1,0.0
2_138540.txt,2,0.1393382631038566
3_111240.txt,1,0.0
5_158340.txt,1,0.0
2_107640.txt,3,0.002260947212935227
4_024570.txt,1,0.0
5_158520.txt,2,0.0
5_007500.txt,1,0.0
2_153000.txt,1,0.0
2_131100.txt,5,0.01631608158354612
5_098130.txt,2,0.10945862764445831
5_098250.txt,2,0.0
3_003930.txt,2,0.009166260360799617
5_106410.txt,1,0.0
2_085290.txt,5,0.10027064606464402
5_061080.txt,3,0.01789042117033175
4_042540.txt,1,0.0
2_056220.txt,1,0.0
3_031920.txt,1,0.0
3_002670.txt,2,0.02985074626865678
4_049170.txt,1,0.0
1_056880.txt,1,0.0
3_006750.txt,5,0.06628896999054161
5_013650.txt,2,0.04735982580293958
4_086100.txt,1,0.0
5_035670.txt,1,0.0
5_171120.txt,4,0.13927325652857808
2_100710.txt,1,0.0
5_128010.txt,1,0.0
3_007470.txt,2,0.6950793650793652
3_033030.txt,5,0.045338087731336726
4_009030.txt,1,0.0
3_045450.txt,1,0.0
4_008880.txt,1,0.0
3_116160.txt,1,0.0
1_058650.txt,1,0.0
2_135030.txt,1,0.0
4_029010.txt,2,0.039242027858304475
3_042060.txt,3,0.06891322391106051
2_055890.txt,1,0.0
3_110640.txt,6,0.042820184988984905
3_044550.txt,1,0.0
3_098940.txt,1,0.0
5_124170.txt,3,0.018962863844393905
5_162750.txt,1,0.0
2_113970.txt,6,0.03958380924133147
1_078210.txt,1,0.0
2_148740.txt,3,0.029788412177098822
3_072990.txt,2,0.0
2_061410.txt,3,0.0
5_131790.txt,3,0.21344185832593057
2_067410.txt,1,0.0
3_118170.txt,7,0.049220912548071455
2_035250.txt,1,0.0
3_049740.txt,1,0.0
2_123960.txt,2,0.03530769230769233
2_004080.txt,1,0.0
2_046500.txt,1,0.0
2_110520.txt,1,0.0
5_172530.txt,4,0.018619651777362613
2_044580.txt,1,0.0
4_059940.txt,7,0.042964037152872656
5_156960.txt,2,0.0
2_118260.txt,1,0.0
3_137850.txt,4,0.11765147884980266
3_131880.txt,1,0.0
5_134130.txt,3,5.05487253651153e-07
4_092130.txt,1,0.0
5_073800.txt,2,0.0
3_017490.txt,6,0.023500400698393643
2_086790.txt,1,0.0
2_081660.txt,1,0.0
4_058050.txt,1,0.0
2_084690.txt,13,0.02926660550075404
4_060300.txt,8,0.022284951158539224
2_117630.txt,3,0.02660964599667376
5_026020.txt,2,0.22301378349078527
4_082290.txt,1,0.0
5_094830.txt,1,0.0
3_053670.txt,1,0.0
5_064620.txt,1,0.0
3_083550.txt,1,0.0
4_045810.txt,1,0.0
2_066510.txt,1,0.0
1_016320.txt,1,0.0
2_076710.txt,2,0.0
3_092070.txt,3,0.009516837481698381
5_033240.txt,1,0.0
4_011550.txt,1,0.0
5_101850.txt,1,0.0
4_042510.txt,1,0.0
2_122340.txt,1,0.0
2_111720.txt,1,0.0
5_033360.txt,1,0.0
4_013080.txt,1,0.0
5_171000.txt,4,0.026564281332002015
2_032820.txt,1,0.0
3_126390.txt,7,0.0481874997033858
4_051900.txt,7,0.011523279023318341
2_061530.txt,3,0.0038373023056793407
4_028500.txt,1,0.0
4_037590.txt,1,0.0
5_051360.txt,4,0.07471211609055262
1_040740.txt,1,0.0
5_104760.txt,1,0.0
5_080880.txt,3,0.0
2_036120.txt,1,0.0
3_039660.txt,3,0.03989465245196045
5_021210.txt,1,0.0
3_074040.txt,10,0.024987299582539924
3_058770.txt,2,0.2560691719321583
3_111870.txt,1,0.0
4_093690.txt,1,0.0
4_091170.txt,2,0.0
5_179580.txt,1,0.0
1_070500.txt,1,0.0
3_006510.txt,10,0.028900055349638343
4_030060.txt,1,0.0
